id,title,type,price,state,city,areaSqFt,bedrooms,bathrooms,amenities,furnished,availableFrom,listedBy,tags,colorTheme,rating,isVerified,listingType
PROP1378,First major young subject.,Studio,35881208,Tamil Nadu,Chennai,425,5,5,security|wifi|lift|gym,Furnished,2025-09-12,Builder,lake-view|corner-plot|luxury,#f015fc,2.4,False,rent
PROP1379,Catch money occur.,Studio,27835262,Gujarat,Ahmedabad,752,3,5,clubhouse|security|gym|power-backup|lift,Furnished,2025-08-23,Builder,luxury|near-metro|gated-community|lake-view,#d30952,4.9,True,rent
PROP1380,Interest college win sure.,Villa,36060384,Delhi,New Delhi,4528,6,3,lift|power-backup|garden,Furnished,2025-09-05,Agent,sea-view|corner-plot,#2da835,4.4,False,sale
PROP1381,Lose physical kind increase.,Bungalow,36503325,Tamil Nadu,Coimbatore,4319,2,3,pool|garden|power-backup,Furnished,2025-08-28,Owner,sea-view|lake-view,#a999d5,1.8,True,sale
PROP1382,Probably boy.,Villa,39476199,Karnataka,Bangalore,2892,3,1,clubhouse|lift|wifi|pool|gym|power-backup,Unfurnished,2025-08-02,Builder,family-friendly|lake-view|affordable,#b73ed1,3.0,False,sale
PROP1383,Happy nearly city much.,Apartment,1731227,Tamil Nadu,Chennai,2718,2,2,gym|clubhouse|wifi|garden|lift|power-backup,Furnished,2025-07-28,Agent,sea-view|family-friendly,#35b7ed,2.5,True,sale
PROP1384,Data design can politics.,Villa,4519579,West Bengal,Kolkata,3797,4,1,parking|gym|security|wifi|clubhouse,Furnished,2025-10-14,Owner,family-friendly|lake-view|corner-plot,#48a95d,2.3,False,rent
PROP1385,Parent cause eat physical heavy.,Penthouse,7163993,Delhi,New Delhi,1161,2,4,pool|wifi|garden,Semi,2025-11-07,Agent,sea-view|gated-community|near-metro|corner-plot,#937696,1.7,True,rent
PROP1386,Far find wish note consumer.,Villa,21454726,Delhi,New Delhi,2912,4,2,clubhouse|parking|garden|pool|security,Furnished,2025-08-02,Agent,luxury|lake-view|sea-view,#cb3efd,3.4,True,sale
PROP1387,Throughout toward want.,Studio,40279742,West Bengal,Kolkata,4921,5,4,parking|pool|gym|power-backup,Unfurnished,2025-11-21,Owner,near-metro|luxury|lake-view|family-friendly,#4a57c2,1.2,True,sale
PROP1388,Black figure old.,Villa,16862618,Karnataka,Bangalore,2699,2,4,gym|security|pool|clubhouse|wifi,Unfurnished,2025-08-24,Owner,corner-plot|family-friendly|near-metro,#f17a91,4.8,False,rent
PROP1389,Can my get first.,Apartment,41328256,Maharashtra,Pune,3236,3,2,garden|security|parking,Furnished,2025-11-16,Builder,corner-plot|near-metro|lake-view,#13069c,4.9,False,sale
PROP1390,Far recent then.,Apartment,28459682,Gujarat,Surat,2888,3,2,gym|clubhouse|parking|power-backup,Furnished,2025-09-17,Owner,family-friendly|near-metro,#663543,1.2,True,sale
PROP1391,Have suddenly share cold wife.,Penthouse,1727712,Maharashtra,Nagpur,3411,1,3,wifi|clubhouse|garden|lift|gym,Semi,2025-07-14,Owner,affordable|corner-plot|family-friendly,#e7c6c4,2.3,True,sale
PROP1392,There task them.,Villa,29041866,Maharashtra,Pune,975,3,5,lift|clubhouse|wifi|garden|pool,Unfurnished,2025-10-14,Agent,luxury|family-friendly|gated-community|affordable,#2a0592,3.0,True,rent
PROP1393,Rise exactly discover executive.,Penthouse,34441138,Tamil Nadu,Madurai,3884,3,1,pool|wifi|gym|clubhouse|power-backup,Semi,2025-09-13,Builder,lake-view|corner-plot|near-metro|luxury,#3c843c,4.4,False,rent
PROP1394,Trial class might could.,Penthouse,32920958,Karnataka,Mangalore,2046,4,2,lift|garden|clubhouse|security,Semi,2025-11-03,Agent,corner-plot|near-metro|lake-view|affordable,#e489c3,4.2,True,rent
PROP1395,Begin pick third.,Apartment,17233811,Maharashtra,Nagpur,4805,4,1,security|clubhouse|parking|gym|wifi,Unfurnished,2025-11-11,Builder,family-friendly|luxury,#a3158c,3.5,False,rent
PROP1396,Society magazine industry hope.,Penthouse,4706546,Maharashtra,Pune,3864,4,3,power-backup|wifi|clubhouse|parking,Furnished,2025-09-01,Builder,luxury|near-metro|affordable|lake-view,#751c5f,1.6,False,sale
PROP1397,Exactly network environment.,Penthouse,20596696,Maharashtra,Nagpur,736,3,5,gym|lift|security|clubhouse|wifi,Furnished,2025-10-02,Owner,near-metro|sea-view|corner-plot|lake-view,#eb7f4d,3.1,True,rent
PROP1398,Investment form star control evening.,Studio,21229653,Delhi,New Delhi,470,5,4,security|gym|wifi|power-backup|garden|clubhouse,Furnished,2025-10-16,Owner,lake-view|sea-view|gated-community,#d9cae3,3.8,False,rent
PROP1399,Recognize table decade world beat.,Penthouse,22482107,Delhi,New Delhi,3549,1,1,security|lift|gym|wifi|clubhouse|parking,Furnished,2025-09-30,Owner,affordable|near-metro|sea-view,#f63288,1.4,False,sale
PROP1400,Teach serve quickly.,Bungalow,22305402,West Bengal,Kolkata,566,6,2,security|gym|pool,Furnished,2025-10-15,Builder,family-friendly|corner-plot|near-metro|sea-view,#fe9a9f,2.8,True,rent
PROP1401,Again race use should.,Bungalow,48495340,Maharashtra,Pune,4865,1,3,clubhouse|pool|lift|parking,Furnished,2025-06-26,Agent,luxury|corner-plot|gated-community|near-metro,#66081d,1.7,False,rent
PROP1402,Well soon second off.,Penthouse,47880860,Delhi,New Delhi,4327,2,4,wifi|parking|lift,Furnished,2025-11-21,Builder,gated-community|affordable|near-metro,#040835,3.5,False,rent
PROP1403,View clear wind imagine.,Villa,35987636,Tamil Nadu,Coimbatore,2002,2,1,power-backup|pool|clubhouse|parking,Unfurnished,2025-10-21,Builder,gated-community|sea-view,#7a3962,1.7,False,rent
PROP1404,Glass tonight baby training option.,Studio,37965184,Karnataka,Mysore,4158,3,5,garden|clubhouse|power-backup|parking|pool|lift,Unfurnished,2025-09-14,Owner,family-friendly|near-metro|sea-view,#4133dd,3.2,True,rent
PROP1405,Ago another sell size without.,Bungalow,18614816,Gujarat,Surat,3075,5,4,lift|wifi|parking|garden|pool,Semi,2025-09-11,Agent,sea-view|gated-community|affordable,#b7db3c,4.3,False,sale
PROP1406,You marriage woman drop.,Apartment,20142162,Maharashtra,Mumbai,3007,5,2,gym|garden|clubhouse|pool,Unfurnished,2025-08-17,Agent,affordable|sea-view|luxury|family-friendly,#3073d1,2.0,True,sale
PROP1407,Happy democratic with.,Villa,14886885,West Bengal,Kolkata,2285,4,1,pool|wifi|security|lift|clubhouse,Unfurnished,2025-07-30,Agent,near-metro|family-friendly,#ef365e,4.0,False,rent
PROP1408,Media person.,Studio,7043402,Maharashtra,Mumbai,3176,5,2,pool|garden|security|gym|clubhouse,Furnished,2025-06-06,Builder,near-metro|lake-view|family-friendly,#878d55,3.5,False,rent
PROP1409,Paper check three new.,Studio,44166374,Maharashtra,Mumbai,4391,2,3,security|lift|wifi|power-backup,Unfurnished,2025-06-08,Owner,sea-view|corner-plot,#efadb9,2.6,False,sale
PROP1410,Floor minute.,Villa,47934532,Gujarat,Surat,3433,6,2,parking|lift|garden|wifi|pool|power-backup,Furnished,2025-06-18,Owner,sea-view|near-metro|corner-plot,#9d5712,4.3,True,sale
PROP1411,Wonder full approach.,Penthouse,8234176,Karnataka,Mysore,1199,4,3,wifi|lift|gym|clubhouse|garden|power-backup,Unfurnished,2025-10-05,Owner,near-metro|lake-view,#3a1ed6,1.9,True,rent
PROP1412,Mr minute art.,Bungalow,49897587,Karnataka,Mangalore,3798,3,3,clubhouse|wifi|lift|gym,Furnished,2025-09-29,Builder,gated-community|family-friendly,#dfae4b,2.5,True,rent
PROP1413,Mean find past medical agency.,Studio,28960401,Tamil Nadu,Coimbatore,4469,1,3,clubhouse|pool|lift|garden|security,Semi,2025-10-25,Agent,luxury|gated-community,#b06f56,1.8,False,rent
PROP1414,Sometimes soldier idea.,Bungalow,6995046,West Bengal,Siliguri,3169,5,2,lift|security|garden|parking,Furnished,2025-06-20,Builder,luxury|corner-plot,#91dd99,4.9,True,sale
PROP1415,Claim herself business how American.,Penthouse,22585753,Tamil Nadu,Chennai,2649,6,5,pool|parking|lift|wifi|clubhouse|power-backup,Unfurnished,2025-10-02,Owner,affordable|corner-plot|luxury,#4bbae4,4.7,True,rent
PROP1416,Purpose major also since.,Penthouse,12558884,Maharashtra,Mumbai,2992,5,3,power-backup|security|gym|clubhouse|wifi|lift,Unfurnished,2025-10-20,Agent,sea-view|luxury|near-metro|affordable,#86e573,2.8,True,rent
PROP1417,With edge.,Apartment,35359294,Tamil Nadu,Madurai,1808,4,1,pool|security|power-backup|gym,Unfurnished,2025-07-01,Agent,near-metro|gated-community|luxury,#7733b0,4.4,False,sale
PROP1418,Class grow position different role.,Penthouse,14611524,Maharashtra,Mumbai,1223,4,3,clubhouse|gym|garden|parking|wifi,Semi,2025-08-14,Owner,luxury|corner-plot|affordable|near-metro,#1394ee,1.4,False,rent
PROP1419,Often arrive.,Penthouse,44562017,Karnataka,Mangalore,2726,2,2,parking|clubhouse|security|pool|wifi|garden,Semi,2025-08-21,Owner,family-friendly|corner-plot,#c34924,4.1,True,sale
PROP1420,Lead open TV result result.,Apartment,13846098,Gujarat,Ahmedabad,457,5,5,lift|wifi|gym|parking|power-backup|pool,Unfurnished,2025-09-03,Owner,family-friendly|sea-view|corner-plot|luxury,#d8d285,2.8,True,rent
PROP1421,Soon market or phone.,Studio,40921198,West Bengal,Siliguri,4665,1,3,security|pool|clubhouse|wifi|parking|garden,Unfurnished,2025-08-21,Agent,sea-view|gated-community,#95e1eb,4.3,False,sale
PROP1422,Stage catch grow without.,Bungalow,1793342,Gujarat,Ahmedabad,4058,3,1,clubhouse|lift|pool,Unfurnished,2025-09-08,Owner,affordable|sea-view|gated-community,#e89071,4.6,False,rent
PROP1423,Memory maybe.,Villa,39768221,Maharashtra,Nagpur,3207,5,3,garden|security|parking|power-backup|pool|gym,Furnished,2025-07-23,Builder,family-friendly|sea-view|affordable|luxury,#af5bce,2.0,False,rent
PROP1424,Certain policy change both.,Apartment,39426711,Maharashtra,Mumbai,4004,4,5,parking|lift|gym|wifi|pool|clubhouse,Semi,2025-07-14,Owner,lake-view|near-metro|family-friendly|sea-view,#56f2dd,1.9,True,rent
PROP1425,If black.,Studio,47180855,Karnataka,Mangalore,1869,3,4,gym|security|wifi,Semi,2025-10-15,Builder,gated-community|lake-view|sea-view|family-friendly,#7647a0,2.4,False,sale
PROP1426,Boy beyond hold thousand various.,Penthouse,43161115,West Bengal,Kolkata,3272,3,1,clubhouse|lift|garden|pool|parking,Furnished,2025-06-09,Owner,corner-plot|family-friendly|affordable|gated-community,#e59a50,2.8,True,rent
PROP1427,Produce stage bag skill money.,Apartment,31159833,West Bengal,Siliguri,1493,1,1,pool|clubhouse|garden|parking|security,Furnished,2025-08-29,Agent,near-metro|sea-view,#f84908,3.9,False,sale
PROP1428,Until property after.,Villa,889829,Delhi,New Delhi,3044,6,4,lift|parking|clubhouse,Unfurnished,2025-11-22,Agent,near-metro|gated-community,#880602,1.0,True,sale
PROP1429,Line skin understand.,Bungalow,33060916,West Bengal,Kolkata,1298,5,4,pool|garden|gym|clubhouse|parking|security,Furnished,2025-11-02,Builder,gated-community|affordable,#81f323,4.7,False,rent
PROP1430,I treat cut.,Villa,44393302,Karnataka,Mysore,2047,4,3,pool|parking|clubhouse|security,Unfurnished,2025-07-26,Owner,family-friendly|corner-plot|luxury|affordable,#24c3d3,4.4,False,rent
PROP1431,Professor at source.,Bungalow,23637363,Maharashtra,Nagpur,3070,6,4,wifi|security|gym|lift|garden,Furnished,2025-11-11,Owner,affordable|gated-community|luxury|sea-view,#dceb39,4.9,True,rent
PROP1432,Commercial common discover person.,Penthouse,12189677,Tamil Nadu,Chennai,3046,5,4,power-backup|lift|garden,Furnished,2025-11-01,Agent,sea-view|corner-plot|family-friendly|lake-view,#23682e,2.6,True,rent
PROP1433,Everyone type training keep apply.,Studio,20667047,Delhi,New Delhi,4694,5,5,power-backup|wifi|lift|pool|gym,Furnished,2025-10-23,Owner,family-friendly|near-metro|lake-view,#85110f,1.5,False,rent
PROP1434,Begin long beat against.,Bungalow,41954055,Delhi,New Delhi,570,6,2,power-backup|security|lift|clubhouse|garden|pool,Furnished,2025-10-19,Builder,lake-view|near-metro|gated-community|corner-plot,#65a900,4.9,True,sale
PROP1435,Him tonight.,Studio,34242604,Delhi,New Delhi,3282,3,4,parking|lift|gym|pool|power-backup,Unfurnished,2025-08-09,Agent,gated-community|luxury,#1adc27,1.5,False,sale
PROP1436,Outside education stock take mean.,Studio,19612542,West Bengal,Kolkata,4719,1,5,lift|pool|security|clubhouse|parking|wifi,Furnished,2025-08-21,Builder,near-metro|luxury|lake-view|affordable,#3d12df,2.9,True,sale
PROP1437,Majority event so chair.,Penthouse,27836822,Maharashtra,Nagpur,1646,2,5,parking|lift|gym,Semi,2025-11-05,Builder,corner-plot|affordable|lake-view|gated-community,#8b7673,4.3,True,rent
PROP1438,Course mouth arrive.,Villa,12704690,Delhi,New Delhi,3140,3,1,lift|parking|security,Semi,2025-10-19,Agent,gated-community|lake-view,#56a433,3.6,False,rent
PROP1439,Trade miss culture get.,Apartment,14960217,Maharashtra,Pune,2752,1,2,parking|power-backup|gym,Unfurnished,2025-08-17,Agent,gated-community|corner-plot|affordable,#2a8a48,1.2,False,rent
PROP1440,Voice world major.,Studio,33948811,Tamil Nadu,Chennai,3131,4,2,clubhouse|parking|wifi|security,Unfurnished,2025-08-14,Agent,lake-view|affordable|gated-community|sea-view,#027570,4.1,True,rent
PROP1441,Smile lead customer.,Bungalow,43010525,Tamil Nadu,Chennai,3334,4,3,lift|power-backup|garden|parking,Unfurnished,2025-08-19,Owner,corner-plot|lake-view|family-friendly,#8bfdee,3.8,False,sale
PROP1442,Well week.,Penthouse,19666542,Tamil Nadu,Coimbatore,2625,2,2,gym|clubhouse|power-backup|security|parking,Furnished,2025-07-15,Agent,corner-plot|affordable|gated-community,#079a2b,4.6,True,rent
PROP1443,Move rise network short.,Apartment,44890400,Karnataka,Bangalore,2964,4,2,clubhouse|gym|security|wifi,Unfurnished,2025-07-05,Owner,gated-community|family-friendly|luxury|sea-view,#676f8f,4.1,True,rent
PROP1444,Those next moment.,Bungalow,13645599,Maharashtra,Nagpur,973,6,4,garden|parking|wifi|clubhouse|power-backup,Unfurnished,2025-08-27,Agent,corner-plot|luxury|family-friendly,#2bc02b,4.5,False,sale
PROP1445,Nearly clearly sound part.,Bungalow,13406578,Gujarat,Surat,827,2,2,security|gym|clubhouse|wifi|garden|parking,Furnished,2025-08-07,Builder,luxury|near-metro|corner-plot,#e563d7,2.4,False,rent
PROP1446,Generation central reason carry.,Penthouse,40416908,Gujarat,Vadodara,2153,5,2,gym|parking|pool|wifi|clubhouse,Furnished,2025-06-14,Agent,affordable|family-friendly|lake-view|sea-view,#bdaf4e,4.9,True,sale
PROP1447,Including than create prevent condition.,Penthouse,17266929,Maharashtra,Pune,3128,1,3,pool|clubhouse|security|lift,Unfurnished,2025-11-10,Owner,lake-view|near-metro,#7913ef,2.4,False,rent
PROP1448,Party late.,Apartment,22937670,Gujarat,Ahmedabad,4368,6,3,power-backup|pool|parking|wifi|lift,Unfurnished,2025-11-05,Builder,family-friendly|corner-plot,#9e3406,3.3,True,rent
PROP1449,Career everyone catch responsibility work.,Apartment,13467316,Delhi,New Delhi,4680,2,3,pool|clubhouse|security|lift|wifi|power-backup,Furnished,2025-07-21,Builder,family-friendly|lake-view|gated-community|affordable,#7627da,3.1,True,sale
PROP1450,Draw important piece believe.,Apartment,45239988,Gujarat,Ahmedabad,3857,6,1,lift|gym|wifi|clubhouse,Furnished,2025-08-28,Owner,affordable|lake-view|sea-view,#98186c,3.9,True,sale
PROP1451,Expect single.,Bungalow,15407820,West Bengal,Kolkata,3194,2,2,lift|security|parking,Unfurnished,2025-10-02,Owner,luxury|affordable|family-friendly,#d3bd87,1.1,True,rent
PROP1452,Large far half.,Penthouse,40316956,Gujarat,Surat,4537,4,5,garden|gym|security|wifi|lift|pool,Unfurnished,2025-11-18,Owner,sea-view|lake-view|near-metro|luxury,#61739f,1.6,False,sale
PROP1453,Support through.,Penthouse,36277098,Maharashtra,Mumbai,2588,6,5,clubhouse|pool|wifi|parking|power-backup|lift,Unfurnished,2025-11-09,Agent,gated-community|luxury,#cfa256,3.4,True,sale
PROP1454,Significant education mother someone throughout.,Studio,9892770,West Bengal,Siliguri,1959,6,3,clubhouse|pool|parking,Unfurnished,2025-11-13,Owner,affordable|sea-view|near-metro|luxury,#12f69c,2.1,True,sale
PROP1455,Return authority.,Apartment,25725096,Karnataka,Bangalore,464,2,1,power-backup|wifi|pool|lift|gym|parking,Semi,2025-10-06,Owner,family-friendly|sea-view|corner-plot,#097d10,2.2,False,rent
PROP1456,Film brother.,Villa,19821111,Maharashtra,Mumbai,454,4,5,clubhouse|garden|parking|gym|wifi|lift,Unfurnished,2025-08-14,Owner,sea-view|gated-community|family-friendly|corner-plot,#22a59a,3.8,False,sale
PROP1457,Body easy vote life poor.,Villa,39318902,Tamil Nadu,Coimbatore,3612,5,5,garden|gym|security,Furnished,2025-10-27,Agent,near-metro|lake-view|gated-community|family-friendly,#e53056,3.6,False,rent
PROP1458,Return sure religious hand material.,Apartment,37524308,Delhi,New Delhi,1857,6,3,parking|lift|power-backup|gym,Unfurnished,2025-06-10,Owner,luxury|sea-view|lake-view,#e1e4b7,4.3,True,sale
PROP1459,Seat put.,Apartment,14777617,Gujarat,Vadodara,4364,4,5,lift|wifi|parking|garden|pool|power-backup,Semi,2025-10-31,Builder,corner-plot|gated-community,#ebddfd,3.9,True,rent
PROP1460,Without enough.,Studio,7803239,West Bengal,Siliguri,3067,4,5,pool|lift|wifi|gym|power-backup,Semi,2025-09-02,Owner,sea-view|affordable|luxury,#587916,3.9,True,sale
PROP1461,Attack film bed range.,Studio,43408992,Karnataka,Mysore,3813,4,3,lift|power-backup|security|pool|wifi,Semi,2025-11-12,Agent,affordable|near-metro|sea-view,#3d4d89,5.0,False,rent
PROP1462,Fear arrive well that recognize.,Studio,33270454,Karnataka,Mysore,3058,1,3,wifi|security|lift|pool,Furnished,2025-09-02,Owner,lake-view|sea-view,#514527,2.0,True,sale
PROP1463,Perform most piece.,Penthouse,34814779,Gujarat,Ahmedabad,1465,1,4,power-backup|pool|garden|clubhouse|parking|wifi,Semi,2025-10-31,Builder,luxury|lake-view,#7f17eb,3.5,False,rent
PROP1464,Kitchen who general leg.,Bungalow,14677284,Gujarat,Vadodara,1267,6,4,garden|security|parking|gym|pool,Unfurnished,2025-11-13,Owner,affordable|family-friendly|corner-plot,#61a66f,2.3,False,rent
PROP1465,Have score either.,Apartment,22699611,West Bengal,Siliguri,3180,4,5,gym|power-backup|clubhouse|wifi|pool|garden,Unfurnished,2025-07-12,Owner,family-friendly|gated-community,#8299be,3.8,False,sale
PROP1466,Defense central.,Penthouse,27461982,West Bengal,Kolkata,4664,5,1,lift|gym|parking,Unfurnished,2025-08-12,Owner,luxury|corner-plot,#552f66,2.1,False,sale
PROP1467,Mind at fast especially kind.,Studio,37088555,Maharashtra,Nagpur,3075,2,1,wifi|pool|security|parking|gym|lift,Semi,2025-06-19,Builder,lake-view|family-friendly|corner-plot,#a43519,1.6,False,rent
PROP1468,Open drive ten trial.,Studio,977400,Maharashtra,Pune,646,1,3,security|lift|clubhouse|pool,Unfurnished,2025-09-19,Agent,sea-view|lake-view|affordable|near-metro,#d45444,1.2,True,sale
PROP1469,Leave idea at before.,Apartment,44740746,West Bengal,Siliguri,2918,5,2,clubhouse|power-backup|pool|wifi,Furnished,2025-10-05,Builder,near-metro|lake-view|sea-view,#59a0f3,1.2,False,rent
PROP1470,Action south rule appear fight.,Studio,12613816,Maharashtra,Mumbai,1433,6,1,lift|pool|security|garden,Unfurnished,2025-07-01,Owner,family-friendly|affordable|corner-plot,#54fbae,3.0,True,rent
PROP1471,Assume special eat gas fact.,Bungalow,23330110,Tamil Nadu,Madurai,3173,6,4,wifi|gym|security|parking|pool,Furnished,2025-10-28,Builder,near-metro|luxury|gated-community,#f9f00c,3.0,True,sale
PROP1472,Use upon market.,Bungalow,25929177,Delhi,New Delhi,1155,1,2,wifi|pool|security|power-backup|clubhouse,Semi,2025-10-29,Builder,family-friendly|gated-community|corner-plot|lake-view,#507195,1.8,False,sale
PROP1473,Half possible final.,Studio,10171749,Karnataka,Bangalore,2739,2,2,power-backup|parking|wifi,Furnished,2025-07-12,Owner,sea-view|corner-plot|luxury|near-metro,#087eb3,1.5,False,sale
PROP1474,Happy over car.,Villa,39301788,Tamil Nadu,Coimbatore,4287,2,4,garden|wifi|security,Furnished,2025-11-02,Agent,affordable|near-metro|luxury|sea-view,#356eb2,4.0,True,rent
PROP1475,Hear story.,Studio,760916,Delhi,New Delhi,3265,1,3,security|gym|wifi|parking|garden|clubhouse,Furnished,2025-09-04,Agent,family-friendly|near-metro,#9bb5af,4.9,True,rent
